job	out	verdict	axisA	axisB	target	cone_size	needed_siblings	needed_live	deleg_full	deleg_tgt	n_out	detail
w24:656	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n3	3		n0	12	3	5	
w24:86	0	CANT_ISOLATE										BUILD:SKIP
w24:92	0	OPERATOR	CONE_LOCAL	OPERATOR	n5	2			0	0	3	
w25:146	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n1	1		n0	7	0	4	
w25:163	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n3		n7		6	2	4	
w25:173	0	CANT_ISOLATE										BUILD:SKIP
w25:174	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n3		n7		12	4	5	
w25:189	1	CANT_ISOLATE										BUILD:SKIP
w25:19	2	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n9	7		n5,n0	13	11	3	
w25:283	2	CANT_ISOLATE										BUILD:SKIP
w25:448	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n4	2		n3	0	1	5	
w25:50	0	CANT_ISOLATE										BUILD:SKIP
w25:501	2	OPERATOR	CONE_LOCAL	OPERATOR	n6	4			8	6	4	
w25:533	0	CANT_ISOLATE										BUILD:SKIP
w25:543	0	OPERATOR	CONE_LOCAL	OPERATOR	n3	1			8	2	3	
w25:548	2	CANT_ISOLATE										BUILD:SKIP
w25:638	0	OPERATOR	CONE_LOCAL	OPERATOR	n5	3			3	2	3	
w25:721	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n5	3		n0	9	5	4	
w25:95	4	OPERATOR	CONE_LOCAL	OPERATOR	n9	2			7	3	5	
w25:98	2	CANT_ISOLATE										BUILD:SKIP
w26:160	2	OPERATOR	CONE_LOCAL	OPERATOR	n8	5			1	0	5	
w26:24	1	OPERATOR	CONE_LOCAL	OPERATOR	n4	2			1	0	4	
w26:314	1	CANT_ISOLATE										BUILD:SKIP
w26:351	0	CANT_ISOLATE										BUILD:SKIP
w26:379	3	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n7	3		n1,n2,n0	11	6	4	
w26:38	3	OPERATOR	CONE_LOCAL	OPERATOR	n6	2			8	3	5	
w26:446	1	CANT_ISOLATE										BUILD:SKIP
w26:450	4	OPERATOR	CONE_LOCAL	OPERATOR	n9	2			0	0	5	
w26:48	2	OPERATOR	CONE_LOCAL	OPERATOR	n6	1			0	0	4	
w26:488	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n2	2		n1,n0	3	3	4	
w26:495	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n4		n6		9	3	5	
w26:536	2	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n7	5		n6,n3,n4	8	7	3	
w26:567	2	CANT_ISOLATE										BUILD:SKIP
w26:595	2	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n7	2		n0,n3	4	2	3	
w26:607	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n3	2		n2,n0	5	0	4	
w26:610	4	OPERATOR	CONE_LOCAL	OPERATOR	n7	3			10	3	5	
w26:67	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n2	2		n1	13	5	4	
w26:677	1	CANT_ISOLATE										BUILD:SKIP
w26:711	0	CANT_ISOLATE										BUILD:SKIP
w27:126	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n4		n7		7	3	4	
w27:15	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n4	3		n3,n2	10	4	4	
w27:176	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n1	1		n0	7	0	4	
w27:178	3	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n6	2		n1	3	1	5	
w27:193	3	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n8		n9		4	1	5	
w27:229	2	CANT_ISOLATE										BUILD:SKIP
w27:280	2	CANT_ISOLATE										BUILD:SKIP
w27:293	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n4		n6		7	4	4	
w27:339	4	OPERATOR	CONE_LOCAL	OPERATOR	n7	3			12	8	5	
w27:387	1	OPERATOR	CONE_LOCAL	OPERATOR	n2	1			10	1	4	
w27:422	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n2	1		n0	0	0	5	
w27:445	2	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n5		n7		7	4	5	
w27:46	3	CANT_ISOLATE										BUILD:SKIP
w27:460	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n4		n5		4	5	4	
w27:477	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n6	2		n0,n1	6	1	3	
w27:489	1	CANT_ISOLATE										BUILD:SKIP
w27:493	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n6		n3		7	4	5	
w27:595	1	OPERATOR	CONE_LOCAL	OPERATOR	n5	3			10	5	3	
w27:611	0	OPERATOR	CONE_LOCAL	OPERATOR	n8	5			11	6	2	
w27:612	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n5	2		n4	2	1	4	
w27:641	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n5	2		n0,n2	6	2	4	
w27:642	0	OPERATOR	CONE_LOCAL	OPERATOR	n3	2			0	0	3	
w27:689	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n10	8		n7,n9,n6,n4,n2,n8,n5	7	10	3	
w27:73	3	OPERATOR	CONE_LOCAL	OPERATOR	n6	2			5	3	5	
w27:772	2	OPERATOR	CONE_LOCAL	OPERATOR	n6	2			0	0	4	
w28:114	2	OPERATOR	CONE_LOCAL	OPERATOR	n7	1			3	2	6	
w28:196	3	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n7	2		n5	2	1	4	
w28:215	1	CANT_ISOLATE										BUILD:SKIP
w28:227	2	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n5		n7		11	5	5	
w28:338	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n4		n7		7	5	4	
w28:376	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n6	4		n0,n1,n5,n2	9	6	3	
w28:40	2	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n6		n7		6	2	4	
w28:427	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n6	2		n0,n1	1	3	3	
w28:457	0	OPERATOR	CONE_LOCAL	OPERATOR	n3	2			8	3	3	
w28:545	4	OPERATOR	CONE_LOCAL	OPERATOR	n7	1			13	3	5	
w28:57	1	INCONCLUSIVE	CONE_LOCAL	INCONCLUSIVE	n9	5			7	4	2	
w28:63	2	OPERATOR	CONE_LOCAL	OPERATOR	n7	3			8	4	4	
w28:656	3	OPERATOR	CONE_LOCAL	OPERATOR	n7	3			8	5	4	
w28:679	3	OPERATOR	CONE_LOCAL	OPERATOR	n7	1			7	0	4	
w28:742	2	CANT_ISOLATE										BUILD:SKIP
w29:0	1	POISON										native-crashed 6x during localization
w29:122	2	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n10	8		n2,n9,n8,n3,n1,n4	3	3	4	
w29:139	3	CANT_ISOLATE										BUILD:SKIP
w29:211	2	CANT_ISOLATE										BUILD:SKIP
w29:240	2	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n4	2		n1	8	1	5	
w29:309	0	CANT_ISOLATE										BUILD:SKIP
w29:337	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n3	3		n2,n0	10	3	6	
w29:518	2	CANT_ISOLATE										BUILD:SKIP
w29:569	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n3	3		n0,n2,n1	0	0	2	
w29:594	2	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n8		n6		6	3	4	
w29:596	2	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n13	7		n10,n6,n0,n3,n1,n4,n5	2	0	3	
w29:709	2	OPERATOR	CONE_LOCAL	OPERATOR	n6	3			4	3	4	
w29:743	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n6	5		n4,n5	10	6	5	
w2:119	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n5	3		n1,n0	2	3	4	
w2:136	0	OPERATOR	CONE_LOCAL	OPERATOR	n1	1			0	0	4	
w2:142	1	OPERATOR	CONE_LOCAL	OPERATOR	n5	3			3	2	3	
w2:175	0	CANT_ISOLATE										BUILD:SKIP
w2:177	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n3	1		n0	8	0	3	
w2:179	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n4	2		n1	4	1	5	
w2:212	4	CANT_ISOLATE										BUILD:SKIP
w2:240	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n5	2		n1	1	0	4	
w2:358	3	CANT_ISOLATE										BUILD:SKIP
w2:364	0	OPERATOR	CONE_LOCAL	OPERATOR	n1	1			11	3	4	
w2:380	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n4	2		n1	8	3	3	
w2:408	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n3	1		n0	2	0	6	
w2:434	2	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n5		n6		13	2	5	
w2:498	2	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n5		n2		7	1	5	
w2:58	1	OPERATOR	CONE_LOCAL	OPERATOR	n4	2			10	5	5	
w2:743	2	CANT_ISOLATE										BUILD:SKIP
w2:750	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n1		n6		12	3	5	
w2:91	3	OPERATOR	CONE_LOCAL	OPERATOR	n9	5			6	4	4	
w30:134	4	OPERATOR	CONE_LOCAL	OPERATOR	n9	2			2	4	5	
w30:150	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n3	3		n2,n0	3	0	4	
w30:233	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n5	5		n4	3	4	5	
w30:287	0	CANT_ISOLATE										BUILD:SKIP
w30:343	2	OPERATOR	CONE_LOCAL	OPERATOR	n6	2			9	2	4	
w30:359	2	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n9	6		n7,n8,n3	12	9	3	
w30:36	3	OPERATOR	CONE_LOCAL	OPERATOR	n6	2			14	4	5	
w30:385	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n5	4		n3,n4	2	2	3	
w30:39	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n1		n9		8	1	3	
w30:446	2	CANT_ISOLATE										BUILD:SKIP
w30:48	3	OPERATOR	CONE_LOCAL	OPERATOR	n6	2			0	0	5	
w30:518	0	CANT_ISOLATE										BUILD:SKIP
w30:56	2	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n6	1		n0	3	2	4	
w30:584	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n7		n6		10	2	3	
w30:616	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n7	1		n0	4	0	5	
w30:617	2	OPERATOR	CONE_LOCAL	OPERATOR	n6	1			1	0	4	
w30:646	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n2	2		n1	9	5	3	
w31:158	2	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n7		n5		8	2	3	
w31:177	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n2	1		n0	7	1	5	
w31:22	2	CANT_ISOLATE										BUILD:SKIP
w31:28	0	CANT_ISOLATE										BUILD:SKIP
w31:348	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n7	2		n1	7	2	4	
w31:358	2	CANT_ISOLATE										BUILD:SKIP
w31:363	0	OPERATOR	CONE_LOCAL	OPERATOR	n2	2			12	5	5	
w31:551	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n3		n7		13	5	5	
w31:605	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n2	1		n0	11	2	5	
w31:62	1	OPERATOR	CONE_LOCAL	OPERATOR	n4	2			9	2	4	
w31:681	3	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n9		n6		4	4	4	
w31:691	0	CANT_ISOLATE										BUILD:SKIP
w31:694	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n4	2		n1	1	0	4	
w31:705	5	OPERATOR	CONE_LOCAL	OPERATOR	n7	1			9	3	6	
w32:167	0	CANT_ISOLATE										BUILD:SKIP
w32:213	2	CANT_ISOLATE										BUILD:SKIP
w32:215	1	OPERATOR	CONE_LOCAL	OPERATOR	n9	8			7	5	2	
w32:310	0	CANT_ISOLATE										BUILD:SKIP
w32:376	2	OPERATOR	CONE_LOCAL	OPERATOR	n5	2			10	3	5	
w32:382	3	CANT_ISOLATE										BUILD:SKIP
w32:411	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n3	3		n2,n0,n1	3	0	4	
w32:469	0	OPERATOR	CONE_LOCAL	OPERATOR	n2	2			9	2	5	
w32:577	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n4		n7		4	2	5	
w32:617	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n3	2		n0,n1	7	2	5	
w32:704	0	CANT_ISOLATE										BUILD:SKIP
w32:72	2	CANT_ISOLATE										BUILD:SKIP
w32:84	1	CANT_ISOLATE										BUILD:SKIP
w33:165	2	CANT_ISOLATE										BUILD:SKIP
w33:262	1	POISON										native-crashed 6x during localization
w33:310	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n10	8		n6,n1,n8,n7,n0,n9	10	7	5	
w33:368	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n2		n4		8	1	5	
w33:505	4	OPERATOR	CONE_LOCAL	OPERATOR	n8	3			1	0	5	
w33:509	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n4	2		n1	4	0	4	
w33:703	4	OPERATOR	CONE_LOCAL	OPERATOR	n7	1			2	2	5	
w33:718	2	CANT_ISOLATE										BUILD:SKIP
w33:731	4	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n9	5		n2	2	2	5	
w33:738	2	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n6		n7		8	3	4	
w34:119	0	CANT_ISOLATE										BUILD:SKIP
w34:124	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n6	3		n3	6	3	3	
w34:126	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n3		n7		5	1	5	
w34:127	2	CANT_ISOLATE										BUILD:SKIP
w34:150	3	OPERATOR	CONE_LOCAL	OPERATOR	n5	1			11	1	6	
w34:155	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n1		n3		9	4	6	
w34:3	0	POISON										native-crashed 6x during localization
w34:308	2	OPERATOR	CONE_LOCAL	OPERATOR	n6	3			6	2	4	
w34:335	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n4	2		n1,n0	7	1	4	
w34:340	2	CANT_ISOLATE										BUILD:SKIP
w34:459	2	OPERATOR	CONE_LOCAL	OPERATOR	n9	4			0	0	3	
w34:476	2	OPERATOR	CONE_LOCAL	OPERATOR	n4	2			1	0	4	
w34:571	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n4		n6		6	4	5	
w34:65	2	CANT_ISOLATE										BUILD:SKIP
w34:661	1	OPERATOR	CONE_LOCAL	OPERATOR	n6	3			9	4	3	
w34:694	2	OPERATOR	CONE_LOCAL	OPERATOR	n7	3			6	4	3	
w34:697	3	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n7	2		n3	2	2	4	
w34:726	3	OPERATOR	CONE_LOCAL	OPERATOR	n9	2			8	1	5	
w34:764	4	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n7		n3		2	4	5	
w34:775	2	CANT_ISOLATE										BUILD:SKIP
w35:190	2	OPERATOR	CONE_LOCAL	OPERATOR	n7	1			13	3	5	
w35:212	3	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n7	2		n4	2	2	4	
w35:217	2	CANT_ISOLATE										BUILD:SKIP
w35:28	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n5		n2		0	3	4	
w35:290	2	CANT_ISOLATE										BUILD:SKIP
w35:295	3	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n6	2		n2	1	1	5	
w35:323	0	CANT_ISOLATE										BUILD:SKIP
w35:561	1	OPERATOR	CONE_LOCAL	OPERATOR	n7	3			9	2	4	
w35:582	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n2		n6		11	5	6	
w35:585	3	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n7		n5		9	2	4	
w35:654	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n4	4		n2,n0,n3	8	2	4	
w35:66	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n8		n4		7	6	3	
w35:661	3	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n6		n5		8	2	5	
w35:9	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n2		n1		4	1	7	
w36:11	1	CANT_ISOLATE										BUILD:SKIP
w36:147	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n3	2		n0,n1	8	2	4	
w36:184	1	OPERATOR	CONE_LOCAL	OPERATOR	n5	2			14	5	4	
w36:216	0	OPERATOR	CONE_LOCAL	OPERATOR	n1	1			11	2	4	
w36:243	5	OPERATOR	CONE_LOCAL	OPERATOR	n7	2			11	3	6	
w36:312	1	OPERATOR	CONE_LOCAL	OPERATOR	n3	2			7	3	5	
w36:316	3	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n5		n1,n7		8	0	6	
w36:416	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n1		n4		12	4	5	
w36:459	3	OPERATOR	CONE_LOCAL	OPERATOR	n6	2			0	0	5	
w36:472	0	OPERATOR	CONE_LOCAL	OPERATOR	n2	1			3	0	4	
w36:581	4	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n7	2		n2	2	0	5	
w36:723	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n2		n4,n6		4	2	4	
w36:96	1	CANT_ISOLATE										BUILD:SKIP
w37:113	2	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n7		n5		9	4	3	
w37:144	2	CANT_ISOLATE										BUILD:SKIP
w37:192	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n4		n5		9	2	4	
w37:235	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n3	1		n0	5	0	5	
w37:260	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n3		n7		11	4	4	
w37:313	2	CANT_ISOLATE										BUILD:SKIP
w37:33	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n3	2		n1,n0	4	1	4	
w37:333	3	OPERATOR	CONE_LOCAL	OPERATOR	n6	2			1	0	5	
w37:375	2	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n4	2		n1	10	2	6	
w37:496	3	CANT_ISOLATE										BUILD:SKIP
w37:551	2	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n6		n9		4	1	4	
w37:595	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n2		n7		12	4	5	
w37:604	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n4	3		n2,n1,n0	8	3	4	
w37:71	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n4		n5		14	11	4	
w37:722	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n4	2		n2	0	0	4	
w37:781	2	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n8	2		n1	0	0	4	
w37:91	2	CANT_ISOLATE										BUILD:SKIP
w37:95	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n3	2		n1	7	2	4	
w38:114	2	OPERATOR	CONE_LOCAL	OPERATOR	n7	3			1	0	3	
w38:120	0	CANT_ISOLATE										BUILD:SKIP
w38:129	3	OPERATOR	CONE_LOCAL	OPERATOR	n6	2			6	2	5	
w38:134	2	CANT_ISOLATE										BUILD:SKIP
w38:210	0	POISON										native-crashed 6x during localization
w38:242	0	OPERATOR	CONE_LOCAL	OPERATOR	n2	2			0	0	4	
w38:271	3	CANT_ISOLATE										BUILD:SKIP
w38:302	2	CANT_ISOLATE										BUILD:SKIP
w38:399	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n3	3		n1,n0,n2	6	4	3	
w38:438	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n2		n6		7	2	3	
w38:477	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n5	4		n0	13	5	4	
w38:488	3	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n9	2		n2	4	0	4	
w38:49	0	CANT_ISOLATE										BUILD:SKIP
w38:506	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n1		n5		9	3	5	
w38:544	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n4		n5		11	4	4	
w38:602	2	CANT_ISOLATE										BUILD:SKIP
w38:744	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n3		n7		9	3	4	
w38:745	4	CANT_ISOLATE										BUILD:SKIP
w38:763	1	OPERATOR	CONE_LOCAL	OPERATOR	n7	6			9	5	3	
w38:82	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n3	3		n0,n1,n2	1	1	4	
w39:106	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n8	7		n0,n7	9	7	4	
w39:122	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n5		n4		8	3	3	
w39:187	4	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n7	2		n1	6	1	5	
w39:25	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n5	3		n1,n2	8	3	3	
w39:383	2	OPERATOR	CONE_LOCAL	OPERATOR	n6	1			9	2	4	
w39:403	0	CANT_ISOLATE										BUILD:SKIP
w39:443	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n4		n5		11	7	4	
w39:449	2	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n7	4		n5,n2,n4	0	0	4	
w39:508	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n5		n7		9	4	3	
w39:528	0	CANT_ISOLATE										BUILD:SKIP
w39:581	2	CANT_ISOLATE										BUILD:SKIP
w39:585	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n3		n4		12	3	5	
w39:595	0	CANT_ISOLATE										BUILD:SKIP
w39:736	0	OPERATOR	CONE_LOCAL	OPERATOR	n3	1			2	0	3	
w3:115	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n4		n3		9	2	4	
w3:174	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n3	1		n0	8	2	4	
w3:219	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n1	1		n0	1	2	6	
w3:289	1	CANT_ISOLATE										BUILD:SKIP
w3:339	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n2		n6		9	3	5	
w3:401	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n3		n5		11	3	5	
w3:423	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n3	2		n1	10	5	5	
w3:450	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n2	1		n0	4	0	5	
w3:465	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n4	2		n3,n0	3	0	4	
w3:479	1	CANT_ISOLATE										BUILD:SKIP
w3:499	1	CANT_ISOLATE										BUILD:SKIP
w3:519	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n1	1		n0	0	1	3	
w3:545	3	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n7		n3		15	2	4	
w3:570	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n5		n7		9	6	3	
w3:571	2	OPERATOR	CONE_LOCAL	OPERATOR	n6	3			11	4	4	
w3:591	1	OPERATOR	CONE_LOCAL	OPERATOR	n3	2			4	0	5	
w3:619	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n8		n1		9	4	5	
w3:629	1	CANT_ISOLATE										BUILD:SKIP
w3:781	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n5	2		n0,n4	8	4	4	
w3:82	0	OPERATOR	CONE_LOCAL	OPERATOR	n4	1			1	0	3	
w40:2	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n9	5		n3,n0,n7,n1,n8	7	6	2	
w40:308	2	OPERATOR	CONE_LOCAL	OPERATOR	n6	3			3	1	4	
w40:327	0	OPERATOR	CONE_LOCAL	OPERATOR	n3	1			4	0	4	
w40:349	0	OPERATOR	CONE_LOCAL	OPERATOR	n3	2			1	0	4	
w40:40	1	CANT_ISOLATE										BUILD:SKIP
w40:439	2	CANT_ISOLATE										BUILD:SKIP
w40:44	4	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n7	3		n4,n1	15	6	5	
w40:583	0	CANT_ISOLATE										BUILD:SKIP
w40:626	0	OPERATOR	CONE_LOCAL	OPERATOR	n2	2			10	4	4	
w40:719	4	OPERATOR	CONE_LOCAL	OPERATOR	n10	2			7	4	5	
w40:88	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n3	2		n2,n0	7	3	5	
w41:111	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n7		n9		0	0	4	
w41:136	2	OPERATOR	CONE_LOCAL	OPERATOR	n5	2			11	5	5	
w41:22	2	OPERATOR	CONE_LOCAL	OPERATOR	n9	1			8	0	4	
w41:314	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n3		n5		8	3	4	
w41:33	0	CANT_ISOLATE										BUILD:SKIP
w41:359	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n3		n2		4	1	5	
w41:425	2	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n9	4		n3	3	2	3	
w41:633	2	CANT_ISOLATE										BUILD:SKIP
w41:710	1	OPERATOR	CONE_LOCAL	OPERATOR	n4	1			9	1	4	
w42:106	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n9	8		n7,n6,n8	10	6	3	
w42:119	2	OPERATOR	CONE_LOCAL	OPERATOR	n6	4			7	5	4	
w42:13	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n7	4		n6	10	6	2	
w42:163	2	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n8	3		n6	4	1	5	
w42:167	0	CANT_ISOLATE										BUILD:SKIP
w42:21	1	CANT_ISOLATE										BUILD:SKIP
w42:274	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n6		n7		2	0	4	
w42:33	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n2	1		n0	11	3	4	
w42:333	3	OPERATOR	CONE_LOCAL	OPERATOR	n6	2			0	0	5	
w42:370	3	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n8	2		n0,n3	7	2	5	
w42:438	2	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n7	5		n1,n2	7	5	5	
w42:452	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n4	1		n0	2	1	4	
w42:462	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n4	3		n3,n1	2	2	4	
w42:524	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n3		n6		7	3	4	
